OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0002712,08-05-2021,CUST020635,Aarav Reddy,P00012,Noise Cancelling Headphones,Toys & Games,Apex,1,21.94,0,1.1,7.24,30.28,UPI,Delivered,Austin,TX,United States,SELL01855
ORD0002713,11-04-2024,CUST044817,Vikas Kumar,P00033,Puzzle 1000pc,Sports & Outdoors,CoreTech,1,128.95,0,6.45,7.99,143.39,Credit Card,Delivered,Fort Worth,TX,India,SELL00742
ORD0002714,19-08-2024,CUST001768,Karan Reddy,P00042,Projector Mini,Books,BrightLux,1,423.07,0.05,72.34,9.06,483.32,Net Banking,Delivered,Jacksonville,FL,India,SELL01089
ORD0002715,20-01-2022,CUST009581,Karan Mehta,P00022,Water Bottle,Clothing,FitLife,4,438.75,0,140.4,3.5,1898.9,UPI,Delivered,Austin,TX,United States,SELL01266
ORD0002716,25-03-2023,CUST016584,Sneha Singh,P00015,Instant Pot,Toys & Games,Zenith,3,410.39,0.1,88.64,3.12,1199.81,Cash on Delivery,Delivered,Dallas,TX,United States,SELL01182
ORD0002717,17-10-2020,CUST041472,Sunita Mehta,P00048,Wireless Charger,Clothing,KiddoFun,1,304.17,0.1,49.28,1.02,324.05,Debit Card,Shipped,Washington,DC,United States,SELL00012
ORD0002718,29-07-2024,CUST031232,Sneha Gupta,P00018,Vacuum Cleaner,Home & Kitchen,Zenith,1,133.6,0,10.69,5.14,149.43,UPI,Shipped,Austin,TX,United States,SELL00169
ORD0002719,13-03-2023,CUST006642,Aditya Mehta,P00049,Children's Book,Books,ReadMore,4,154.67,0.1,100.23,11.9,668.94,Net Banking,Delivered,Dallas,TX,United States,SELL00342
ORD0002720,15-04-2020,CUST002733,Sneha Reddy,P00032,Board Game,Clothing,HomeEase,1,137.05,0.05,15.62,11.89,157.71,Debit Card,Delivered,San Antonio,TX,United States,SELL00281
ORD0002721,14-12-2023,CUST043703,Kabir Gupta,P00013,Action Camera,Sports & Outdoors,CoreTech,1,596.71,0,47.74,2.54,646.99,Credit Card,Delivered,Denver,CO,United States,SELL01467
ORD0002722,31-10-2021,CUST017448,Priya Reddy,P00018,Vacuum Cleaner,Sports & Outdoors,CoreTech,5,57.31,0,51.58,1.51,339.64,Credit Card,Delivered,Austin,TX,India,SELL01823
ORD0002723,08-08-2024,CUST022800,Pooja Mehta,P00034,Desk Organizer,Electronics,NexPro,2,456.66,0,45.67,8.52,967.51,Credit Card,Delivered,Jacksonville,FL,India,SELL00025
ORD0002724,02-01-2020,CUST031968,Rohit Verma,P00034,Desk Organizer,Toys & Games,FitLife,2,489.27,0.1,70.45,12.02,963.16,UPI,Delivered,San Antonio,TX,United States,SELL01705
ORD0002725,11-08-2021,CUST039072,Mohit Singh,P00021,Backpack,Clothing,UrbanStyle,1,17.52,0.15,1.19,0.88,16.96,Debit Card,Delivered,Chicago,IL,United States,SELL01413
ORD0002726,05-10-2021,CUST038947,Priya Verma,P00050,Novel Bestseller,Home & Kitchen,FitLife,2,6.01,0,0,6.25,18.27,Amazon Pay,Shipped,Dallas,TX,United States,SELL01328
ORD0002727,30-03-2020,CUST043840,Simran Kapoor,P00024,Yoga Mat,Home & Kitchen,FitLife,3,430.64,0,0,9.49,1301.41,Debit Card,Shipped,Chicago,IL,United States,SELL01130
ORD0002728,30-09-2023,CUST044431,Simran Gupta,P00003,Smartphone Case,Sports & Outdoors,UrbanStyle,2,583.36,0.15,178.51,7.97,1178.19,Credit Card,Delivered,San Jose,CA,United States,SELL01543
ORD0002729,15-12-2020,CUST027050,Kabir Joshi,P00025,Running Shoes,Home & Kitchen,Apex,3,260.75,0.15,119.68,6.7,791.29,Debit Card,Pending,Indianapolis,IN,United States,SELL00304
ORD0002730,22-01-2024,CUST043129,Rohit Patel,P00045,Phone Tripod,Sports & Outdoors,CoreTech,5,486.78,0.05,184.98,5.54,2502.72,Amazon Pay,Delivered,Austin,TX,United States,SELL00883
ORD0002731,10-07-2023,CUST013746,Aarav Singh,P00009,Portable SSD 1TB,Clothing,ReadMore,4,416.54,0.1,74.98,7.54,1582.06,Amazon Pay,Delivered,Chicago,IL,Australia,SELL01535
ORD0002732,06-10-2023,CUST043424,Vivaan Reddy,P00001,Wireless Earbuds,Sports & Outdoors,CoreTech,5,87.93,0,21.98,7.86,469.49,Credit Card,Returned,Seattle,WA,India,SELL00063
ORD0002733,05-02-2023,CUST013267,Aarav Singh,P00045,Phone Tripod,Books,ReadMore,2,191.43,0.1,41.35,3.06,388.98,Credit Card,Delivered,Phoenix,AZ,United States,SELL00905
ORD0002734,28-05-2024,CUST023960,Vihaan Gupta,P00033,Puzzle 1000pc,Electronics,FitLife,4,535.64,0.15,145.69,7.54,1974.41,Amazon Pay,Delivered,New York,NY,United States,SELL01187
ORD0002735,28-11-2022,CUST035778,Pooja Singh,P00017,Electric Kettle,Sports & Outdoors,Apex,5,461.69,0,277.01,2.5,2587.96,Cash on Delivery,Delivered,Houston,TX,India,SELL01559
ORD0002736,27-06-2022,CUST024981,Simran Sharma,P00028,Jeans,Toys & Games,Zenith,3,14.06,0,5.06,2.61,49.85,UPI,Delivered,Phoenix,AZ,India,SELL00535
ORD0002737,07-06-2020,CUST048636,Sneha Verma,P00012,Noise Cancelling Headphones,Sports & Outdoors,Apex,2,256.5,0,25.65,11.71,550.36,Debit Card,Shipped,Denver,CO,United Kingdom,SELL01733
ORD0002738,25-05-2024,CUST020968,Arjun Sharma,P00007,Mechanical Keyboard,Books,KiddoFun,3,49.75,0,11.94,11.65,172.84,Amazon Pay,Delivered,San Diego,CA,United States,SELL01973
ORD0002739,16-08-2022,CUST025700,Neha Kumar,P00030,Dress Shirt,Books,ReadMore,2,83.13,0.05,7.9,11.98,177.83,Credit Card,Shipped,Philadelphia,PA,United States,SELL00030
ORD0002740,07-11-2020,CUST014266,Anjali Mehta,P00002,Bluetooth Speaker,Home & Kitchen,FitLife,5,411.56,0.15,87.46,1.34,1837.93,Credit Card,Delivered,Washington,DC,United States,SELL01745
ORD0002741,18-06-2023,CUST019177,Priya Joshi,P00043,HDMI Cable 2m,Sports & Outdoors,KiddoFun,1,385.61,0,46.27,7.04,438.92,Debit Card,Delivered,Houston,TX,India,SELL00215
ORD0002742,20-03-2021,CUST009218,Vikas Joshi,P00036,Smart Light Bulb,Sports & Outdoors,NexPro,5,25.58,0.25,7.67,2.33,105.92,Credit Card,Delivered,Seattle,WA,United States,SELL00077
ORD0002743,24-10-2020,CUST000528,Vivaan Patel,P00049,Children's Book,Home & Kitchen,BrightLux,2,232.08,0,23.21,10.88,498.25,Credit Card,Shipped,Fort Worth,TX,United States,SELL00678
ORD0002744,09-08-2022,CUST044295,Aditya Singh,P00025,Running Shoes,Toys & Games,Apex,3,145.77,0,78.72,2.98,519.01,Credit Card,Pending,San Antonio,TX,United States,SELL00226
ORD0002745,05-02-2020,CUST023223,Vivaan Gupta,P00024,Yoga Mat,Toys & Games,BrightLux,2,483.08,0.15,98.55,1.86,921.65,Debit Card,Pending,Fort Worth,TX,United States,SELL01833
ORD0002746,12-01-2023,CUST007191,Sunita Verma,P00023,Cookware Set,Electronics,HomeEase,3,268.67,0.1,87.05,10.1,822.56,Credit Card,Delivered,Jacksonville,FL,United States,SELL01792
ORD0002747,15-01-2024,CUST024823,Sahil Joshi,P00020,Office Chair,Home & Kitchen,HomeEase,4,227.8,0,72.9,13.41,997.51,Debit Card,Delivered,Phoenix,AZ,United States,SELL01961
ORD0002748,03-12-2024,CUST026565,Mohit Kumar,P00040,Microphone,Home & Kitchen,Zenith,5,285.65,0.1,102.83,12.28,1400.54,Debit Card,Shipped,San Francisco,CA,United States,SELL00704
ORD0002749,09-11-2023,CUST015617,Pooja Mehta,P00015,Instant Pot,Books,FitLife,2,487.75,0.05,166.81,1.79,1095.32,Credit Card,Delivered,Houston,TX,United States,SELL01378
ORD0002750,10-04-2023,CUST033396,Aarav Verma,P00033,Puzzle 1000pc,Electronics,ReadMore,1,212.17,0.15,21.64,2.04,204.02,Amazon Pay,Delivered,Philadelphia,PA,India,SELL01175
ORD0002751,31-10-2023,CUST034885,Sneha Mehta,P00036,Smart Light Bulb,Toys & Games,UrbanStyle,2,371.02,0.3,93.5,1.84,614.77,Credit Card,Shipped,San Jose,CA,United States,SELL01732
ORD0002752,04-09-2024,CUST048781,Simran Kumar,P00030,Dress Shirt,Toys & Games,FitLife,1,78.61,0.15,5.35,11.23,83.4,Credit Card,Delivered,Denver,CO,United States,SELL01754
ORD0002753,17-10-2023,CUST039476,Vivaan Kumar,P00044,Power Bank 20000mAh,Electronics,BrightLux,1,337.28,0,16.86,7.37,361.51,Net Banking,Delivered,Houston,TX,United States,SELL01365
ORD0002754,12-07-2021,CUST045453,Simran Verma,P00037,Router,Books,BrightLux,2,384.81,0.1,83.12,7.28,783.06,Credit Card,Shipped,Austin,TX,United States,SELL01082
ORD0002755,09-06-2022,CUST008800,Aman Kumar,P00021,Backpack,Home & Kitchen,ReadMore,2,143.52,0.25,17.22,3.92,236.42,Net Banking,Returned,Los Angeles,CA,United States,SELL00492
ORD0002756,20-05-2020,CUST015927,Neha Mehta,P00022,Water Bottle,Home & Kitchen,BrightLux,2,252.54,0,40.41,3.76,549.25,Debit Card,Delivered,Charlotte,NC,United States,SELL01349
ORD0002757,05-06-2022,CUST022813,Priya Patel,P00022,Water Bottle,Electronics,UrbanStyle,2,357.69,0.1,32.19,6.77,682.8,Credit Card,Cancelled,Seattle,WA,United States,SELL00782
ORD0002758,15-02-2023,CUST021787,Mohit Sharma,P00023,Cookware Set,Sports & Outdoors,NexPro,2,208.24,0,20.82,10.68,447.98,Net Banking,Delivered,Fort Worth,TX,United States,SELL00081
ORD0002759,24-07-2023,CUST015922,Sahil Reddy,P00049,Children's Book,Clothing,HomeEase,5,93.13,0.25,17.46,13.98,380.68,UPI,Delivered,Philadelphia,PA,United States,SELL00853
ORD0002760,26-12-2021,CUST033066,Vihaan Gupta,P00013,Action Camera,Clothing,FitLife,1,25.54,0,4.6,2.81,32.95,Credit Card,Delivered,Washington,DC,India,SELL01659
ORD0002761,28-05-2023,CUST022211,Neha Gupta,P00022,Water Bottle,Electronics,ReadMore,5,226.23,0.1,50.9,5.67,1074.6,Debit Card,Delivered,Chicago,IL,United States,SELL01526
ORD0002762,15-11-2022,CUST011765,Rohit Patel,P00025,Running Shoes,Clothing,CoreTech,1,26.23,0.1,1.89,6.45,31.95,Amazon Pay,Delivered,Denver,CO,India,SELL01090
ORD0002763,04-06-2021,CUST019678,Vivaan Kumar,P00020,Office Chair,Toys & Games,ReadMore,4,162.78,0.1,70.32,13.1,669.43,Credit Card,Delivered,Jacksonville,FL,United States,SELL00643
ORD0002764,11-12-2024,CUST015498,Vihaan Kumar,P00002,Bluetooth Speaker,Sports & Outdoors,UrbanStyle,5,297.33,0,118.93,5.97,1611.55,Net Banking,Delivered,Los Angeles,CA,United Kingdom,SELL00496
ORD0002765,10-01-2020,CUST042505,Karan Patel,P00050,Novel Bestseller,Electronics,KiddoFun,5,276.38,0,110.55,5.9,1498.35,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL01098
ORD0002766,10-09-2022,CUST014851,Aarav Singh,P00036,Smart Light Bulb,Electronics,UrbanStyle,3,332.52,0,49.88,4.16,1051.6,Debit Card,Shipped,Philadelphia,PA,United States,SELL00963
ORD0002767,12-01-2021,CUST032086,Pooja Kapoor,P00017,Electric Kettle,Clothing,Zenith,1,304.76,0,15.24,2.74,322.74,UPI,Delivered,Charlotte,NC,United States,SELL01795
ORD0002768,14-07-2024,CUST037958,Vihaan Mehta,P00014,Drone Mini,Toys & Games,UrbanStyle,2,287.68,0.1,93.21,8.29,619.32,Credit Card,Delivered,Los Angeles,CA,India,SELL01147
ORD0002769,18-07-2024,CUST012958,Sneha Sharma,P00036,Smart Light Bulb,Toys & Games,NexPro,3,148.49,0.25,26.73,6.9,367.73,Credit Card,Shipped,San Diego,CA,United States,SELL00872
ORD0002770,12-11-2021,CUST018434,Vivaan Kapoor,P00044,Power Bank 20000mAh,Toys & Games,NexPro,1,46.82,0.05,2.22,6.05,52.75,Credit Card,Delivered,San Antonio,TX,United States,SELL01637
ORD0002771,06-08-2021,CUST027784,Neha Kapoor,P00013,Action Camera,Sports & Outdoors,BrightLux,4,60.52,0.1,17.43,3.38,238.68,Credit Card,Delivered,San Francisco,CA,Australia,SELL01315
ORD0002772,31-05-2020,CUST028542,Arjun Patel,P00039,Graphic Tablet,Toys & Games,CoreTech,5,354.51,0.2,255.25,1.82,1675.11,Amazon Pay,Delivered,Washington,DC,United States,SELL01199
ORD0002773,20-12-2021,CUST016467,Aditya Kumar,P00042,Projector Mini,Toys & Games,UrbanStyle,2,446.44,0,0,11.48,904.36,Credit Card,Delivered,Dallas,TX,Canada,SELL00379
ORD0002774,08-12-2022,CUST020835,Mohit Joshi,P00017,Electric Kettle,Toys & Games,BrightLux,5,44.23,0,17.69,9.39,248.23,Credit Card,Delivered,San Francisco,CA,United States,SELL00377
ORD0002775,23-03-2023,CUST026386,Aditya Kapoor,P00003,Smartphone Case,Electronics,ReadMore,2,530.23,0.1,76.35,4.97,1035.73,Debit Card,Delivered,New York,NY,United States,SELL00336
ORD0002776,08-05-2022,CUST014279,Anjali Sharma,P00018,Vacuum Cleaner,Toys & Games,Apex,1,528.1,0.05,25.08,7.09,533.86,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00067
ORD0002777,09-08-2023,CUST008333,Vivaan Patel,P00046,Car Charger,Clothing,Apex,3,418.03,0.05,59.57,14.11,1265.07,UPI,Delivered,Washington,DC,United States,SELL00784
ORD0002778,22-05-2024,CUST048114,Arjun Reddy,P00002,Bluetooth Speaker,Electronics,Apex,3,308.81,0,46.32,8.59,981.34,Credit Card,Delivered,Los Angeles,CA,India,SELL01115
ORD0002779,19-02-2020,CUST011916,Vihaan Singh,P00039,Graphic Tablet,Clothing,CoreTech,4,28.66,0,9.17,5.2,129.01,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00590
ORD0002780,25-10-2021,CUST034600,Neha Kumar,P00033,Puzzle 1000pc,Books,CoreTech,2,299.56,0,0,1.05,600.17,Debit Card,Shipped,New York,NY,United States,SELL00352
ORD0002781,14-06-2021,CUST023128,Anjali Reddy,P00024,Yoga Mat,Home & Kitchen,NexPro,5,398.02,0.2,79.6,12.7,1684.38,Debit Card,Cancelled,Philadelphia,PA,India,SELL01989
ORD0002782,23-06-2024,CUST038866,Vikas Joshi,P00024,Yoga Mat,Toys & Games,UrbanStyle,5,563.5,0.15,119.74,4.45,2519.06,Amazon Pay,Delivered,Washington,DC,United States,SELL00554
ORD0002783,19-12-2022,CUST026534,Rohit Sharma,P00023,Cookware Set,Electronics,HomeEase,4,39.84,0,12.75,9.46,181.57,Debit Card,Shipped,Jacksonville,FL,United States,SELL01240
ORD0002784,05-04-2023,CUST005516,Sunita Patel,P00039,Graphic Tablet,Toys & Games,NexPro,2,451.6,0,72.26,2.54,978,Debit Card,Delivered,San Diego,CA,India,SELL00749
ORD0002785,10-05-2023,CUST023321,Arjun Gupta,P00009,Portable SSD 1TB,Sports & Outdoors,ReadMore,4,381.53,0.1,109.88,3.76,1487.15,Credit Card,Cancelled,San Diego,CA,United States,SELL00328
ORD0002786,06-05-2022,CUST000931,Vivaan Joshi,P00014,Drone Mini,Home & Kitchen,UrbanStyle,4,355.23,0,0,3.02,1423.94,Credit Card,Delivered,San Diego,CA,Australia,SELL01088
ORD0002787,25-05-2020,CUST002289,Simran Reddy,P00030,Dress Shirt,Home & Kitchen,Zenith,5,24.45,0.1,5.5,4.43,119.96,Credit Card,Delivered,Denver,CO,India,SELL00366
ORD0002788,03-07-2022,CUST035440,Priya Reddy,P00022,Water Bottle,Clothing,NexPro,3,27.35,0,9.85,0.32,92.22,Amazon Pay,Delivered,Denver,CO,United States,SELL00149
ORD0002789,26-08-2024,CUST005421,Neha Kumar,P00038,External HDD 2TB,Books,NexPro,3,408.19,0.1,198.38,12.06,1312.55,Debit Card,Returned,Dallas,TX,United States,SELL01060
ORD0002790,19-09-2022,CUST015501,Ritika Singh,P00040,Microphone,Books,FitLife,1,111.89,0,8.95,7.06,127.9,Amazon Pay,Delivered,Washington,DC,United States,SELL00887
ORD0002791,02-01-2024,CUST044802,Sahil Patel,P00007,Mechanical Keyboard,Home & Kitchen,ReadMore,1,500.67,0.1,54.07,5.66,510.33,Debit Card,Delivered,Jacksonville,FL,United States,SELL01356
ORD0002792,29-08-2020,CUST046958,Anjali Joshi,P00007,Mechanical Keyboard,Home & Kitchen,BrightLux,3,266.71,0.1,36.01,3.93,760.06,Credit Card,Delivered,Indianapolis,IN,United States,SELL01888
ORD0002793,03-08-2021,CUST035722,Pooja Kapoor,P00024,Yoga Mat,Sports & Outdoors,HomeEase,2,128.52,0,30.84,5.84,293.72,UPI,Shipped,Houston,TX,United States,SELL01338
ORD0002794,17-11-2021,CUST004883,Sahil Singh,P00020,Office Chair,Home & Kitchen,ReadMore,5,514.51,0,205.8,4.15,2782.5,Debit Card,Delivered,New York,NY,India,SELL01899
ORD0002795,03-05-2024,CUST010454,Aditya Reddy,P00002,Bluetooth Speaker,Toys & Games,Apex,4,133.26,0,0,4.87,537.91,Credit Card,Delivered,Houston,TX,India,SELL01351
ORD0002796,27-04-2021,CUST006936,Arjun Joshi,P00002,Bluetooth Speaker,Toys & Games,Zenith,1,357.58,0.1,16.09,10.19,348.1,Credit Card,Shipped,Denver,CO,United States,SELL01556
ORD0002797,05-02-2023,CUST015834,Priya Gupta,P00035,Desk Plant,Sports & Outdoors,HomeEase,5,278.75,0.15,94.78,14.41,1293.88,Credit Card,Shipped,Philadelphia,PA,United States,SELL01092
ORD0002798,03-06-2023,CUST021693,Sahil Patel,P00045,Phone Tripod,Toys & Games,FitLife,4,400.92,0,192.44,9.46,1805.58,UPI,Delivered,Los Angeles,CA,India,SELL00225
ORD0002799,03-11-2021,CUST039045,Simran Sharma,P00023,Cookware Set,Electronics,HomeEase,4,205.14,0,65.64,10.59,896.79,UPI,Delivered,Seattle,WA,Australia,SELL00503
ORD0002800,22-09-2021,CUST030800,Aman Mehta,P00043,HDMI Cable 2m,Home & Kitchen,UrbanStyle,4,195.95,0.15,79.95,9.66,755.84,Credit Card,Delivered,Dallas,TX,United States,SELL01030
ORD0002801,22-10-2021,CUST040866,Mohit Sharma,P00017,Electric Kettle,Sports & Outdoors,HomeEase,1,374.35,0,0,11.67,386.02,Net Banking,Delivered,Seattle,WA,United States,SELL01328
ORD0002802,23-10-2021,CUST021862,Kabir Patel,P00047,Memory Card 128GB,Books,HomeEase,3,585.59,0.2,252.97,2.64,1661.03,Cash on Delivery,Delivered,Dallas,TX,United States,SELL01439
ORD0002803,26-12-2023,CUST022492,Kabir Kumar,P00036,Smart Light Bulb,Toys & Games,HomeEase,1,574.99,0.15,39.1,3.9,531.74,Debit Card,Delivered,Fort Worth,TX,India,SELL00904
ORD0002804,15-03-2022,CUST048192,Anjali Verma,P00014,Drone Mini,Toys & Games,ReadMore,2,41.16,0.15,5.6,7.99,83.56,Credit Card,Delivered,Philadelphia,PA,United States,SELL00425
ORD0002805,05-08-2024,CUST009740,Sahil Mehta,P00016,Air Fryer,Sports & Outdoors,NexPro,2,349.74,0,34.97,14.66,749.11,Credit Card,Delivered,San Francisco,CA,United States,SELL01466
ORD0002806,22-02-2021,CUST045691,Rohit Reddy,P00038,External HDD 2TB,Toys & Games,KiddoFun,4,16.72,0.1,4.82,4.6,69.61,Net Banking,Delivered,Phoenix,AZ,Canada,SELL01404
ORD0002807,14-09-2022,CUST005485,Neha Reddy,P00027,Winter Jacket,Books,Zenith,3,418.66,0.1,90.43,9.91,1230.72,Amazon Pay,Cancelled,San Antonio,TX,India,SELL01851
ORD0002808,18-01-2024,CUST035949,Arjun Kapoor,P00039,Graphic Tablet,Clothing,Zenith,5,433.26,0.1,155.97,3.07,2108.71,UPI,Delivered,San Diego,CA,United States,SELL01902
ORD0002809,29-03-2023,CUST016571,Priya Patel,P00001,Wireless Earbuds,Books,CoreTech,3,129.77,0,31.14,6.47,426.92,UPI,Shipped,Houston,TX,India,SELL01677
ORD0002810,26-03-2024,CUST038240,Karan Patel,P00001,Wireless Earbuds,Electronics,ReadMore,4,416.26,0,199.8,8.55,1873.39,Debit Card,Delivered,Austin,TX,United States,SELL01329
ORD0002811,11-10-2021,CUST014542,Vihaan Verma,P00002,Bluetooth Speaker,Toys & Games,CoreTech,2,54.87,0,8.78,4.02,122.54,Net Banking,Delivered,Phoenix,AZ,United States,SELL00197
ORD0002812,26-08-2022,CUST027507,Aman Verma,P00003,Smartphone Case,Books,Apex,3,86.51,0,31.14,2.47,293.14,Credit Card,Delivered,Philadelphia,PA,India,SELL00518
ORD0002813,12-08-2021,CUST032815,Vivaan Singh,P00023,Cookware Set,Books,FitLife,2,311.59,0,49.85,8.65,681.68,Credit Card,Delivered,Seattle,WA,United States,SELL00212
ORD0002814,05-01-2023,CUST019253,Mohit Sharma,P00042,Projector Mini,Sports & Outdoors,CoreTech,4,223.01,0.15,0,12.39,770.62,UPI,Shipped,Austin,TX,United States,SELL00729
ORD0002815,23-05-2021,CUST047203,Rohit Verma,P00030,Dress Shirt,Home & Kitchen,CoreTech,3,561.18,0.15,71.55,0.42,1502.98,Debit Card,Delivered,Denver,CO,United States,SELL01157
ORD0002816,16-03-2021,CUST020297,Neha Kumar,P00028,Jeans,Books,UrbanStyle,4,371.44,0.1,106.97,2.21,1446.36,UPI,Delivered,Philadelphia,PA,United States,SELL01683
ORD0002817,01-07-2023,CUST014841,Vihaan Sharma,P00044,Power Bank 20000mAh,Books,KiddoFun,3,414.01,0,149.04,3.08,1394.15,Net Banking,Delivered,Los Angeles,CA,United States,SELL01669
ORD0002818,09-07-2022,CUST003038,Ritika Mehta,P00014,Drone Mini,Clothing,KiddoFun,1,497.79,0.1,35.84,14.86,498.71,Debit Card,Delivered,Indianapolis,IN,United States,SELL00706
ORD0002819,08-02-2022,CUST003306,Neha Reddy,P00042,Projector Mini,Sports & Outdoors,Apex,2,494.44,0,49.44,2.14,1040.46,Credit Card,Delivered,Denver,CO,India,SELL01258
ORD0002820,05-09-2023,CUST029095,Kabir Kapoor,P00043,HDMI Cable 2m,Books,BrightLux,4,462.63,0.15,125.84,3.95,1702.73,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL00005
ORD0002821,19-09-2020,CUST048031,Pooja Sharma,P00009,Portable SSD 1TB,Electronics,FitLife,5,434.92,0,0,1.02,2175.62,Credit Card,Delivered,Chicago,IL,India,SELL01060
ORD0002822,08-06-2024,CUST013265,Vikas Kumar,P00010,Smartwatch,Sports & Outdoors,BrightLux,2,475.99,0,76.16,3.12,1031.26,Net Banking,Shipped,San Francisco,CA,United States,SELL01152
ORD0002823,08-08-2024,CUST039129,Kabir Verma,P00041,Webcam Full HD,Home & Kitchen,KiddoFun,2,40.05,0.15,3.4,11.72,83.2,Cash on Delivery,Delivered,New York,NY,Canada,SELL01801
ORD0002824,26-04-2024,CUST022702,Aarav Kumar,P00045,Phone Tripod,Electronics,UrbanStyle,4,360.29,0,72.06,8.8,1522.02,Debit Card,Delivered,Charlotte,NC,United States,SELL01759
ORD0002825,29-10-2023,CUST027065,Neha Verma,P00005,Laptop Sleeve,Sports & Outdoors,UrbanStyle,2,415.49,0,66.48,5.11,902.57,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01251
ORD0002826,28-09-2021,CUST009893,Simran Sharma,P00048,Wireless Charger,Books,KiddoFun,4,266.55,0,53.31,12.56,1132.07,Credit Card,Delivered,Denver,CO,United States,SELL00082
ORD0002827,05-04-2023,CUST008146,Vikas Reddy,P00003,Smartphone Case,Sports & Outdoors,CoreTech,1,488.89,0,39.11,6.85,534.85,Credit Card,Delivered,San Antonio,TX,United States,SELL00211
ORD0002828,11-11-2024,CUST009629,Karan Patel,P00045,Phone Tripod,Toys & Games,FitLife,2,424.75,0,67.96,5.22,922.68,Debit Card,Delivered,Dallas,TX,United Kingdom,SELL00065
ORD0002829,03-04-2021,CUST032881,Vivaan Kapoor,P00002,Bluetooth Speaker,Clothing,CoreTech,5,53.02,0.05,20.15,14.71,286.7,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01913
ORD0002830,25-09-2022,CUST037010,Pooja Reddy,P00012,Noise Cancelling Headphones,Books,Zenith,4,495.37,0.05,338.83,11.98,2233.22,Net Banking,Delivered,Charlotte,NC,United States,SELL00488
ORD0002831,27-07-2023,CUST048212,Vivaan Verma,P00039,Graphic Tablet,Electronics,KiddoFun,1,214.01,0,17.12,12.99,244.12,Credit Card,Delivered,Columbus,OH,India,SELL00033
ORD0002832,30-11-2021,CUST012029,Priya Verma,P00045,Phone Tripod,Sports & Outdoors,ReadMore,1,284.48,0.1,20.48,7.36,283.87,UPI,Cancelled,Dallas,TX,India,SELL01957
ORD0002833,28-10-2020,CUST010776,Rohit Reddy,P00028,Jeans,Sports & Outdoors,CoreTech,3,195.27,0.15,39.84,2.95,540.73,UPI,Delivered,Columbus,OH,United States,SELL01052
ORD0002834,03-04-2024,CUST018730,Vihaan Verma,P00013,Action Camera,Home & Kitchen,BrightLux,4,524.73,0.05,159.52,13.39,2166.88,Debit Card,Delivered,Washington,DC,United States,SELL00601
ORD0002835,22-05-2024,CUST014524,Sneha Reddy,P00003,Smartphone Case,Books,Apex,4,236.63,0,113.58,9.92,1070.02,UPI,Delivered,San Jose,CA,Australia,SELL01116
ORD0002836,26-05-2023,CUST010351,Sunita Kumar,P00032,Board Game,Toys & Games,FitLife,4,556.92,0.05,169.3,5.49,2291.09,Net Banking,Delivered,Houston,TX,United States,SELL00703
ORD0002837,30-01-2023,CUST032824,Rohit Reddy,P00030,Dress Shirt,Toys & Games,ReadMore,3,534.99,0.1,173.34,3.21,1621.02,Amazon Pay,Delivered,Seattle,WA,United States,SELL01106
ORD0002838,07-07-2021,CUST000581,Sneha Kapoor,P00046,Car Charger,Electronics,CoreTech,1,331.16,0.25,29.8,7.75,285.92,UPI,Delivered,Chicago,IL,India,SELL00214
ORD0002839,14-10-2020,CUST036314,Mohit Reddy,P00017,Electric Kettle,Electronics,FitLife,5,201.91,0,50.48,12.16,1072.19,Debit Card,Delivered,San Francisco,CA,United States,SELL00403
ORD0002840,05-04-2023,CUST012818,Sahil Mehta,P00022,Water Bottle,Electronics,HomeEase,3,37.44,0.15,7.64,0.35,103.46,Debit Card,Returned,Seattle,WA,United States,SELL01446
ORD0002841,12-09-2021,CUST012004,Vihaan Kapoor,P00035,Desk Plant,Sports & Outdoors,NexPro,4,22,0,15.84,10.13,113.97,Amazon Pay,Delivered,New York,NY,United States,SELL01389
ORD0002842,02-10-2022,CUST012737,Vikas Joshi,P00016,Air Fryer,Home & Kitchen,Zenith,4,509.11,0.05,154.77,10.06,2099.45,Debit Card,Delivered,Indianapolis,IN,United States,SELL01331
ORD0002843,05-02-2020,CUST040330,Karan Verma,P00032,Board Game,Toys & Games,ReadMore,4,376.47,0,120.47,0.7,1627.05,Credit Card,Cancelled,New York,NY,India,SELL01278
ORD0002844,13-01-2022,CUST010129,Mohit Singh,P00036,Smart Light Bulb,Books,Apex,5,175.68,0.05,100.14,2.25,936.87,Debit Card,Delivered,Phoenix,AZ,United States,SELL00771
ORD0002845,30-10-2024,CUST024122,Sahil Mehta,P00003,Smartphone Case,Home & Kitchen,Zenith,4,117.57,0.2,18.81,4.82,399.85,Net Banking,Returned,San Diego,CA,United States,SELL00336
